last_name,first_name,name,team,player_id,year,HR.,SLG,OBP,SB.,Sac.,SweetSpot.,HPto1B,SprintSpeed
Bradley, Bobby,Bobby Bradley,CLE,656252,2021,1.594871735,0.75284041,0.251370521,-0.57571644,-0.257469671,0.755007684,-0.319091361,0.151723519
Chapman, Matt,Matt Chapman,OAK,656305,2021,0.996671772,0.460888979,0.475395871,-0.312985849,-0.173474838,0.13994072,-0.417840604,0.779190273
Chavis, Michael,Michael Chavis,BOS,656308,2021,-0.103852203,0.419181631,-0.151875109,-0.041068349,-0.318219425,0.60962822,-0.582422676,1.121444866
Deichmann, Greg,Greg Deichmann,CHC,656364,2021,-1.143454263,-1.41594165,-1.238398057,-0.57571644,-0.500468685,0.743824648,0.010072783,-0.002291049
Diaz, Isan,Isan Diaz,MIA,656371,2021,-0.438737996,-0.380209192,0.217766718,-0.364283995,-0.175304536,-0.363295887,0.405069755,-0.532785668
Ellis, Drew,Drew Ellis,ARI,656403,2021,-0.535764144,-0.929355932,0.060948973,-0.57571644,-0.500468685,-0.519858387,-0.220342118,0.151723519
Fairchild, Stuart,Stuart Fairchild,ARI,656413,2021,-1.143454263,-0.950209605,-0.409504262,-0.57571644,-0.500468685,0.274137149,0.010072783,-0.002291049
Flaherty, Jack,Jack Flaherty,STL,656427,2021,1.32305261,-0.296794497,-0.028661167,-0.57571644,2.976286497,2.141704112,0.010072783,-0.002291049
Gilbert, Tyler,Tyler Gilbert,ARI,656457,2021,-1.143454263,-2.340454516,-3.041802126,-0.57571644,3.608423803,-3.449813742,0.010072783,-0.002291049
Gittens, Chris,Chris Gittens,NYY,656467,2021,0.021285111,-0.991916953,-0.241485249,-0.57571644,0.013142882,-1.582246779,0.767150313,-0.817997829
Harrison, Monte,Monte Harrison,MIA,656509,2021,-1.143454263,-0.25508715,-1.00317144,-0.57571644,1.553977559,-0.654054815,-0.648255505,0.608062976
Haseley, Adam,Adam Haseley,PHI,656514,2021,-1.143454263,-0.686063072,-0.9135613,-0.57571644,-0.500468685,0.497797863,-0.154509289,0.094681086
Hill, Derek,Derek Hill,DET,656537,2021,-0.238476907,0.35662061,0.464194604,1.610157293,-0.500468685,1.045766612,-1.240750964,2.148208647
Hilliard, Sam,Sam Hilliard,COL,656541,2021,1.599670233,0.877962452,0.251370521,0.646519734,-0.500468685,0.162306791,-1.076168892,1.235529731
Hoffman, Jeff,Jeff Hoffman,CIN,656546,2021,-1.143454263,-1.41594165,-1.641643687,-0.57571644,0.911963106,-0.005438744,1.49131143,-1.445464584
Holloway, Jordan,Jordan Holloway,MIA,656548,2021,-1.143454263,-1.645332061,-1.921675375,-0.57571644,-0.500468685,-0.654054815,0.010072783,-0.002291049
Hoskins, Rhys,Rhys Hoskins,PHI,656555,2021,1.766897039,1.343694497,0.699421221,-0.228915331,-0.398442002,0.654360363,0.207571269,-0.190531075
Jackson, Alex,Alex Jackson,MIA,656577,2021,-0.183211138,-0.693014297,-0.219082714,-0.57571644,-0.500468685,0.21822197,-0.154509289,0.094681086
Joe, Connor,Connor Joe,COL,656582,2021,0.730539781,0.919669799,1.203478259,-0.57571644,-0.179157198,0.989851434,-0.121592875,0.151723519
Keller, Mitch,Mitch Keller,PIT,656605,2021,-1.143454263,-1.596673489,-1.294404395,-0.57571644,0.911963106,-0.654054815,0.898815971,-0.932082694
Luplow, Jordan,Jordan Luplow,CLE,656669,2021,1.686219303,0.815401431,0.609811081,-0.303863201,-0.500468685,-0.285014637,-0.450757019,0.493978112
McKinstry, Zach,Zach McKinstry,LAD,656716,2021,0.714231286,0.474791428,-0.107070039,-0.196157105,-0.106301684,0.576079113,-0.845753992,0.665105409
Megill, Tylor,Tylor Megill,NYM,656731,2021,-1.143454263,-0.109111435,-0.510315669,-0.57571644,0.957525421,-0.866532494,3.137132149,-2.700398093
Mullins II, Cedric,Cedric Mullins II,BAL,656775,2021,0.946111373,1.260279802,0.979452909,1.541827601,-0.333069371,0.542530006,-1.306583793,1.007360002
O'Hearn, Ryan,Ryan O'Hearn,KC,656811,2021,0.455594686,0.224547344,-0.039862434,-0.57571644,-0.233552433,0.274137149,-0.220342118,0.608062976
Padlo, Kevin,Kevin Padlo,TB,656821,2021,-1.143454263,-1.269965935,-0.801548625,-0.57571644,-0.500468685,2.141704112,0.010072783,-0.002291049
Peters, DJ,DJ Peters,TEX,656847,2021,1.300931484,0.592962245,-0.331095389,0.01328019,-0.217982327,-0.027804816,-0.944503235,1.292572163
Peterson, David,David Peterson,NYM,656849,2021,-1.143454263,-1.471551447,-1.921675375,-0.57571644,2.889367614,-2.208496778,-0.319091361,0.265808383
Rivera, Emmanuel,Emmanuel Rivera,KC,656896,2021,-0.677558522,-0.02569674,0.497798406,0.528937522,-0.500468685,0.598445184,-0.417840604,0.379893247
Schwarber, Kyle,Kyle Schwarber,WSH,656941,2021,2.219402238,1.510523886,1.147471921,-0.478616958,-0.404507278,0.676726434,-0.450757019,0.037638654
Smith, Pavin,Pavin Smith,ARI,656976,2021,-0.21727599,0.467840203,0.632213616,-0.480032489,-0.459002806,0.307686256,-0.253258533,-0.133488643
Steele, Justin,Justin Steele,CHC,657006,2021,-1.143454263,-1.269965935,-1.31680693,-0.57571644,-0.500468685,-2.208496778,0.010072783,-0.002291049
Stokes Jr., Troy,Troy Stokes Jr.,PIT,657011,2021,-1.143454263,-1.179600016,-0.801548625,3.700399055,-0.500468685,-0.005438744,-0.286174947,0.208765951
Thomas, Lane,Lane Thomas,WSH,657041,2021,0.155281652,0.52345,0.777830094,0.754275946,-0.414866754,0.095208577,-0.68117192,1.292572163
Toussaint, Touki,Touki Toussaint,ATL,657053,2021,-1.143454263,-2.340454516,-1.798461433,-0.57571644,0.755026251,-0.25146553,0.010072783,-0.002291049
Tucker, Cole,Cole Tucker,PIT,657061,2021,-0.426691581,0.036864281,0.296175591,0.300581631,-0.327957927,-0.419211065,-0.845753992,0.493978112
Verdugo, Alex,Alex Verdugo,BOS,657077,2021,-0.141435831,0.620767143,0.889842769,-0.091637023,-0.31339162,0.352418398,-0.812837577,0.151723519
White, Evan,Evan White,SEA,657108,2021,-0.278905444,-0.693014297,-0.77914609,-0.57571644,-0.500468685,-0.061353923,-0.483673433,0.722147841
Wong, Connor,Connor Wong,BOS,657136,2021,-1.143454263,1.399304293,0.957050374,-0.57571644,-0.500468685,5.865655002,0.010072783,-0.002291049
Alvarez, Eddy,Eddy Alvarez,MIA,657193,2021,-0.48828837,-0.060452863,0.284974323,0.202537367,-0.500468685,1.168780005,-0.747004748,0.722147841
Webb, Logan,Logan Webb,SF,657277,2021,-0.231919126,-0.373257968,-1.350410732,-0.57571644,1.631503838,-0.844166422,1.853391988,-1.730676745
O'Grady, Brian,Brian O'Grady,SD,657434,2021,0.500883652,-0.02569674,-0.107070039,-0.57571644,0.240479134,-0.967179815,-0.68117192,0.665105409
DeJong, Paul,Paul DeJong,STL,657557,2021,1.094415773,0.37052306,0.139357846,0.023556978,-0.388036312,0.274137149,-0.220342118,0.43693568
Laureano, Ramon,Ramon Laureano,OAK,657656,2021,0.578037329,0.738937961,0.508999674,1.137213514,-0.440683204,0.76619072,-0.615339091,0.493978112
Sheets, Gavin,Gavin Sheets,CWS,657757,2021,1.739275665,1.176865108,0.587408546,-0.57571644,-0.374217803,-0.027804816,-0.253258533,-0.019403778
Fuentes, Joshua,Joshua Fuentes,COL,658069,2021,-0.060375604,0.099425302,-0.163076377,-0.57571644,-0.420895058,-0.318563744,-0.417840604,0.493978112
Olivares, Edward,Edward Olivares,KC,658668,2021,0.932318841,0.481742652,0.184162916,0.49438254,-0.093281142,-0.654054815,-0.91158682,1.46369946
Moncada, Yoan,Yoan Moncada,CWS,660162,2021,-0.014553029,0.52345,1.158673189,-0.35358057,-0.427095611,1.023400541,-0.812837577,0.551020544
Ohtani, Shohei,Shohei Ohtani,LAA,660271,2021,2.448367685,1.774670419,1.125069386,1.295133555,-0.429736587,0.508980898,-1.569915108,1.178487299
Tsutsugo, Yoshi,Yoshi Tsutsugo,PIT,660294,2021,0.315001998,0.321864488,0.374584463,-0.57571644,-0.327957927,-0.240282494,-0.088676461,-0.304615939
Arauz, Jonathan,Jonathan Arauz,BOS,660620,2021,0.791804983,0.224547344,-0.051063702,-0.57571644,0.102168887,-0.866532494,-0.220342118,0.151723519
Ynoa, Huascar,Huascar Ynoa,ATL,660623,2021,1.477209308,0.704181838,-0.588724542,-0.57571644,-0.500468685,-0.821800351,1.359645772,-1.331379719
Hernandez, Yonny,Yonny Hernandez,TEX,660634,2021,-1.143454263,-0.588745929,0.464194604,3.045459935,-0.228192672,1.001034469,-0.154509289,0.037638654
Brujan, Vidal,Vidal Brujan,TB,660644,2021,-1.143454263,-1.805210225,-2.179304528,7.967970871,-0.500468685,-0.967179815,-1.142001721,1.178487299
Acuna Jr., Ronald,Ronald Acuna Jr.,ATL,660670,2021,2.244878442,1.802475317,1.371497271,1.474310731,-0.186594951,0.978668398,-1.109085307,1.520741892
Ruiz, Keibert,Keibert Ruiz,WSH,660688,2021,0.28599859,0.502596326,0.688219954,-0.57571644,-0.500468685,-0.050170887,0.240487683,-0.646870533
Tejeda, Anderson,Anderson Tejeda,TEX,660731,2021,-1.143454263,-1.902527369,-1.72005256,7.950934604,-0.500468685,-1.582246779,0.010072783,-0.002291049
Sanchez, Jesus,Jesus Sanchez,MIA,660821,2021,1.442574995,1.05869429,0.531402209,-0.57571644,-0.410433187,0.799739827,-0.714088334,0.608062976
Park, Hoy,Hoy Park,PIT,660829,2021,-0.160705424,-0.004843066,0.240169253,-0.18653641,-0.19914991,-0.17318428,-1.240750964,0.893275137
Gutierrez, Vladimir,Vladimir Gutierrez,CIN,661269,2021,-1.143454263,-1.707893082,-1.708851292,-0.57571644,3.2660161,-2.588719992,1.425478601,-1.388422152
Contreras, William,William Contreras,ATL,661388,2021,0.914490153,0.433084081,0.352181928,-0.57571644,-0.378312431,-0.296197673,-0.121592875,0.151723519
Varsho, Daulton,Daulton Varsho,ARI,662139,2021,0.48061892,0.697230613,0.508999674,0.452041522,-0.428726122,0.095208577,-1.20783455,0.95031757
Jones, Jahmai,Jahmai Jones,BAL,663330,2021,-1.143454263,-0.991916953,-0.711938485,0.566408421,-0.500468685,-0.17318428,-0.714088334,0.893275137
Nootbaar, Lars,Lars Nootbaar,STL,663457,2021,0.779968557,0.592962245,0.486597139,0.300088065,-0.135970164,-0.754702137,-0.944503235,0.95031757
Nevin, Tyler,Tyler Nevin,BAL,663527,2021,1.8515898,2.129182871,1.931560647,-0.57571644,-0.500468685,-0.967179815,1.096314457,-1.103209991
Hoerner, Nico,Nico Hoerner,CHC,663538,2021,-1.143454263,0.224547344,1.237082061,0.741227037,-0.367533927,0.039293399,-0.944503235,1.178487299
Riley, Austin,Austin Riley,ATL,663586,2021,1.201817526,1.350645721,1.069063049,-0.57571644,-0.227370094,0.553713041,-0.253258533,0.608062976
Madrigal, Nick,Nick Madrigal,CWS,663611,2021,-0.724148092,0.613815919,0.867440234,-0.347763325,-0.395357477,-0.352112851,-0.91158682,0.779190273
Larnach, Trevor,Trevor Larnach,MIN,663616,2021,-0.014553029,0.092474077,0.565006011,-0.39923987,-0.35030983,0.441882684,0.14173844,-0.133488643
Mountcastle, Ryan,Ryan Mountcastle,BAL,663624,2021,1.447763657,1.044791841,0.419389533,-0.197871759,-0.230515862,0.900387148,-0.417840604,0.779190273
McKenna, Ryan,Ryan McKenna,BAL,663630,2021,-0.647233922,-0.491428785,0.195364183,-0.275285015,-0.271038146,1.045766612,-1.076168892,1.46369946
Hayes, Ke'Bryan,Ke'Bryan Hayes,PIT,663647,2021,-0.448471643,0.252352242,0.497798406,0.654466381,-0.386332784,-0.385661958,-0.549506262,0.608062976
Tucker, Kyle,Kyle Tucker,HOU,663656,2021,1.342550724,1.53137756,0.968251641,0.603982989,-0.30118378,1.247061255,-0.516589848,0.379893247
Cameron, Daz,Daz Cameron,DET,663662,2021,0.484919199,0.155035098,0.072150241,2.634379643,-0.500468685,0.676726434,-0.352007776,0.836232705
India, Jonathan,Jonathan India,CIN,663697,2021,0.511701668,0.850157554,1.169874456,0.289397793,-0.321396515,0.307686256,-0.516589848,1.007360002
Raleigh, Cal,Cal Raleigh,SEA,663728,2021,-0.540136039,-0.192526129,-0.543919472,-0.57571644,-0.347773351,0.743824648,-0.220342118,0.151723519
Neidert, Nick,Nick Neidert,MIA,663734,2021,-1.143454263,-2.340454516,-2.112096923,-0.57571644,-0.500468685,-1.582246779,0.010072783,-0.002291049
Fortes, Nick,Nick Fortes,MIA,663743,2021,4.266947944,2.365524506,0.912245304,0.849417873,-0.500468685,1.414806791,0.075905611,-0.133488643
Grisham, Trent,Trent Grisham,SD,663757,2021,0.217929391,0.530401224,0.609811081,0.718552576,-0.286057788,0.016927327,-0.747004748,1.235529731
Woodford, Jake,Jake Woodford,STL,663765,2021,-1.143454263,-1.568868591,-1.921675375,-0.57571644,1.759422181,-1.414501243,2.445887447,-2.187016203
Terry, Curtis,Curtis Terry,TEX,663799,2021,-1.143454263,-1.41594165,-1.40641707,-0.57571644,-0.500468685,-0.09490303,0.767150313,-0.817997829
Vierling, Matt,Matt Vierling,PHI,663837,2021,0.037689878,0.989182045,1.035459246,0.644810314,-0.206976365,-0.005438744,-0.549506262,1.406657028
Rivas III, Alfonso,Alfonso Rivas III,CHC,663845,2021,-0.19048568,0.502596326,1.304289666,-0.57571644,-0.500468685,0.542530006,0.174654854,-0.247573507
Gonzalez, Romy,Romy Gonzalez,CWS,663853,2021,-1.143454263,0.05076673,0.016143903,-0.57571644,-0.500468685,-0.25146553,-0.845753992,0.836232705
Stephenson, Tyler,Tyler Stephenson,CIN,663886,2021,0.054563387,0.655523266,1.057861781,-0.57571644,-0.21938773,0.587262148,0.042989197,0.094681086
Williams, Luke,Luke Williams,PHI,663897,2021,-0.715590807,-0.143867557,0.486597139,0.429836886,-0.500468685,-0.765885172,-0.878670406,1.235529731
Rodgers, Brendan,Brendan Rodgers,COL,663898,2021,0.481763459,0.926621024,0.632213616,-0.57571644,-0.391558284,-0.184367315,-0.253258533,0.037638654
Blankenhorn, Travis,Travis Blankenhorn,NYM,663905,2021,0.679616052,0.377474284,-0.711938485,-0.57571644,-0.500468685,0.274137149,0.9646488,-0.989125126
Paddack, Chris,Chris Paddack,SD,663978,2021,-1.143454263,-2.138869004,-2.246512133,-0.57571644,2.189877583,-1.056644101,0.010072783,-0.002291049
Lowe, Nathaniel,Nathaniel Lowe,TEX,663993,2021,0.211574638,0.544303673,0.957050374,0.021313574,-0.394866313,0.06165947,-0.648255505,0.322850815
Happ, Ian,Ian Happ,CHC,664023,2021,1.110879997,0.67637694,0.553804744,0.320665536,-0.373745825,0.028110363,-0.582422676,0.551020544
France, Ty,Ty France,SEA,664034,2021,0.178351542,0.75284041,1.080264316,-0.57571644,-0.29186338,0.564896077,0.701317485,-0.817997829
Lowe, Brandon,Brandon Lowe,TB,664040,2021,1.913170152,1.295035925,0.766628826,-0.003113702,-0.390230101,0.710275541,-0.779921163,0.493978112
Bader, Harrison,Harrison Bader,STL,664056,2021,0.684583531,0.857108778,0.587408546,0.609131296,-0.387755928,-0.419211065,-1.174918135,1.577784324
Stevenson, Andrew,Andrew Stevenson,WSH,664057,2021,-0.051511094,0.016010607,0.217766718,-0.299762355,-0.182174198,-0.273831601,-1.174918135,1.46369946
Fletcher, David,David Fletcher,LAA,664058,2021,-1.009490637,-0.088257761,0.262571788,0.732130782,-0.262585431,-0.050170887,-0.747004748,0.551020544
Haggerty, Sam,Sam Haggerty,SEA,664059,2021,-0.16832363,-0.317648171,-0.297491587,3.137801144,-0.26005476,0.53134697,-0.977419649,1.577784324
Gonsolin, Tony,Tony Gonsolin,LAD,664062,2021,-1.143454263,-0.706916746,-0.678334682,-0.57571644,0.688947562,-1.213206601,-0.088676461,0.037638654
Kingery, Scott,Scott Kingery,PHI,664068,2021,-1.143454263,-1.972039615,-2.448134948,-0.57571644,-0.500468685,-0.25146553,0.010072783,-0.002291049
Brubaker, JT,JT Brubaker,PIT,664141,2021,-1.143454263,-1.791307776,-1.215995522,-0.57571644,0.025087331,-2.980126242,0.536735413,-0.5898281
Lucchesi, Joey,Joey Lucchesi,NYM,664192,2021,-1.143454263,-2.340454516,-2.022486783,-0.57571644,-0.500468685,-3.449813742,0.010072783,-0.002291049
Moore, Dylan,Dylan Moore,SEA,664238,2021,0.372110199,-0.018745515,0.049747706,2.876343125,-0.440524628,0.274137149,-0.615339091,0.95031757
Garlick, Kyle,Kyle Garlick,MIN,664247,2021,0.974253694,0.891864901,0.094552776,-0.004806496,-0.28926394,0.665543398,0.339236926,0.037638654
Florial, Estevan,Estevan Florial,NYY,664314,2021,0.953076593,1.482718988,1.886755577,0.979234651,-0.500468685,0.542530006,-1.174918135,1.235529731
Lopez, Alejo,Alejo Lopez,CIN,664670,2021,-1.143454263,-0.526184908,-0.118271307,-0.57571644,-0.500468685,0.274137149,0.306320512,-0.361658372
Straw, Myles,Myles Straw,HOU,664702,2021,-0.846073982,0.078571628,0.856238966,1.735447494,-0.323361241,1.291793398,-1.471165865,1.46369946
Isbel, Kyle,Kyle Isbel,KC,664728,2021,-0.591735605,0.67637694,0.733025024,0.647297542,-0.500468685,0.13994072,-0.845753992,0.836232705
Higgins, P.J.,P.J. Higgins,CHC,664731,2021,-1.143454263,-2.04155186,-1.697650025,-0.57571644,-0.500468685,-1.962469993,0.174654854,-0.247573507
Bohm, Alec,Alec Bohm,PHI,664761,2021,-0.371048142,0.036864281,0.374584463,-0.037776834,-0.283692586,0.274137149,-0.088676461,0.608062976
Wade Jr., LaMonte,LaMonte Wade Jr.,SF,664774,2021,1.102828815,1.010035718,0.576207279,0.258220413,-0.085265648,0.732641613,0.240487683,-0.133488643
Tom, Ka'ai,Ka'ai Tom,PIT,664789,2021,-0.366961333,-0.734721644,0.072150241,-0.113108614,0.009281135,0.128757684,-1.076168892,0.779190273
Mazeika, Patrick,Patrick Mazeika,NYM,664850,2021,-0.612686951,-0.491428785,-0.207881447,-0.57571644,-0.240711111,-0.206733387,-0.38492419,-0.532785668
Zavala, Seby,Seby Zavala,CWS,664874,2021,1.110879997,0.273205916,-0.454309332,-0.57571644,0.368720099,-0.050170887,0.536735413,-0.5898281
Mendick, Danny,Danny Mendick,CWS,664901,2021,-0.632105271,-0.345453069,0.329779393,-0.57571644,-0.257469671,-0.206733387,-0.022843632,-0.07644621
Brown, Seth,Seth Brown,OAK,664913,2021,1.840931288,0.996133269,0.027345171,0.237639178,-0.353244524,0.29650322,-0.417840604,0.779190273
McCarthy, Jake,Jake McCarthy,ARI,664983,2021,0.277922585,0.252352242,0.643414884,1.65239411,-0.177627139,-1.336219993,-1.73449718,1.920038918
Walsh, Jared,Jared Walsh,LAA,665120,2021,1.150862518,1.197718781,0.766628826,-0.403725875,-0.384576849,0.307686256,-0.450757019,0.151723519
Maton, Nick,Nick Maton,PHI,665155,2021,-0.426691581,0.335766937,0.553804744,0.237793922,-0.155447169,0.743824648,-0.483673433,0.265808383
Celestino, Gilberto,Gilberto Celestino,MIN,665482,2021,0.277922585,-0.338501845,-1.059177777,-0.57571644,-0.500468685,0.53134697,-0.417840604,0.893275137
Tatis Jr., Fernando,Fernando Tatis Jr.,SD,665487,2021,2.540825912,1.906743686,1.035459246,1.575853165,-0.334908922,0.251771077,-1.010336063,1.46369946
Guerrero Jr., Vladimir,Vladimir Guerrero Jr.,TOR,665489,2021,2.188780224,1.83723144,1.449906144,-0.331277942,-0.435715354,0.29650322,0.174654854,0.037638654
Pache, Cristian,Cristian Pache,ATL,665506,2021,-0.477888906,-0.908502258,-1.395215802,-0.57571644,0.164205106,-1.213206601,-0.68117192,1.235529731
Marchan, Rafael,Rafael Marchan,PHI,665561,2021,-0.337096251,0.064669179,0.161760381,-0.57571644,-0.500468685,-0.519858387,-0.648255505,0.608062976
Soto, Juan,Juan Soto,WSH,665742,2021,1.278832371,1.371499395,2.166787264,-0.069517499,-0.327694153,-0.128452137,-0.779921163,0.151723519
Taveras, Leody,Leody Taveras,TEX,665750,2021,-0.420512601,-0.463623887,-0.745542287,3.934359222,-0.378312431,-0.240282494,-1.339500207,1.691869189
Rivero, Sebastian,Sebastian Rivero,KC,665861,2021,-1.143454263,-0.776428992,-0.241485249,-0.57571644,-0.500468685,-0.318563744,1.096314457,-1.103209991
Chisholm Jr., Jazz,Jazz Chisholm Jr.,MIA,665862,2021,0.483164486,0.613815919,0.340980661,1.993628144,-0.277599762,-0.206733387,-1.471165865,1.349614595
Gimenez, Andres,Andres Gimenez,CLE,665926,2021,-0.028278262,0.099425302,0.105754043,2.612710633,-0.070013283,-0.855349458,-1.174918135,1.292572163
Anderson, Ian,Ian Anderson,ATL,666120,2021,-1.143454263,-1.777405327,-2.224109598,-0.57571644,1.153110004,-0.396844994,2.511720276,-2.244058635
Garrett, Braxton,Braxton Garrett,MIA,666129,2021,-1.143454263,-1.075331647,-1.00317144,-0.57571644,-0.500468685,-0.25146553,0.010072783,-0.002291049
Kirilloff, Alex,Alex Kirilloff,MIN,666135,2021,0.416754733,0.59991347,0.307376858,-0.328073336,-0.402637919,0.911570184,-0.747004748,0.379893247
Lee, Khalil,Khalil Lee,NYM,666137,2021,-1.143454263,-1.568868591,-2.414531145,-0.57571644,-0.500468685,1.023400541,0.010072783,-0.002291049
Lux, Gavin,Gavin Lux,LAD,666158,2021,-0.26729213,0.189791221,0.632213616,-0.028233503,-0.38183924,0.385967506,-1.273667379,1.349614595
Moniak, Mickey,Mickey Moniak,PHI,666160,2021,0.127170486,-1.075331647,-1.22719679,-0.57571644,0.11031263,-0.340929815,-0.648255505,0.608062976
Rortvedt, Ben,Ben Rortvedt,MIN,666163,2021,0.269937319,-0.387160417,-0.532718204,-0.57571644,-0.039266473,-0.564590529,-0.055760046,-0.019403778
Adell, Jo,Jo Adell,LAA,666176,2021,0.146718582,0.495645101,0.240169253,0.25824075,-0.339047912,-0.396844994,-0.944503235,1.805954053
Beer, Seth,Seth Beer,ARI,666179,2021,3.515503191,3.839184111,2.558831627,-0.57571644,-0.500468685,5.865655002,0.010072783,-0.002291049
Bichette, Bo,Bo Bichette,TOR,666182,2021,0.756526826,1.023938167,0.800232629,1.231067476,-0.369460529,0.274137149,-0.549506262,0.722147841
Carlson, Dylan,Dylan Carlson,STL,666185,2021,0.249075453,0.697230613,0.789031361,-0.414123404,-0.171890045,1.090498755,-0.648255505,0.722147841
Kieboom, Carter,Carter Kieboom,WSH,666198,2021,0.015917657,-0.129965108,0.329779393,-0.57571644,-0.318951335,-0.240282494,-0.022843632,0.379893247
Luzardo, Jesus,Jesus Luzardo,MIA,666200,2021,-1.143454263,-2.340454516,-0.801548625,-0.57571644,0.629476748,-3.449813742,1.622977088,-1.559549448
Muller, Kyle,Kyle Muller,ATL,666205,2021,-1.143454263,-1.707893082,-1.31680693,-0.57571644,1.237908906,-3.449813742,0.010072783,-0.002291049
Trammell, Taylor,Taylor Trammell,SEA,666211,2021,1.006833783,0.155035098,-0.207881447,0.18390794,-0.246548364,-0.083719994,-0.944503235,0.722147841
Welker, Colton,Colton Welker,COL,666213,2021,-1.143454263,-0.838990013,-0.241485249,-0.57571644,-0.500468685,2.141704112,0.734233899,-0.760955397
Castro, Rodolfo,Rodolfo Castro,PIT,666801,2021,1.294372319,0.405279182,-0.151875109,-0.57571644,-0.500468685,-0.609322672,-0.417840604,0.379893247
Dalbec, Bobby,Bobby Dalbec,BOS,666915,2021,1.370371688,1.093450413,0.296175591,-0.322305745,-0.450581459,0.60962822,-0.319091361,0.836232705
Oliva, Jared,Jared Oliva,PIT,666931,2021,-1.143454263,-0.776428992,-0.431906797,2.838688593,-0.500468685,-1.582246779,-1.174918135,1.235529731
Garcia, Adolis,Adolis Garcia,TEX,666969,2021,1.093807569,0.815401431,0.161760381,0.962696706,-0.355138087,-0.184367315,-0.812837577,0.95031757
Gurriel Jr., Lourdes,Lourdes Gurriel Jr.,TOR,666971,2021,0.617631656,0.898816126,0.520200941,-0.476293864,-0.208061361,0.53134697,-0.121592875,-0.07644621
Rooker Jr., Brent,Brent Rooker Jr.,MIN,667670,2021,0.853241807,0.419181631,0.217766718,-0.57571644,-0.500468685,0.777373755,0.010072783,0.322850815
Arozarena, Randy,Randy Arozarena,TB,668227,2021,0.441824252,0.850157554,0.945849106,1.01521871,-0.31339162,-0.128452137,-1.043252478,1.178487299
Barrera, Tres,Tres Barrera,WSH,668663,2021,-0.221902237,0.335766937,1.147471921,-0.57571644,-0.500468685,0.441882684,1.096314457,-1.160252423
Rogers, Jake,Jake Rogers,DET,668670,2021,1.082950181,1.107352862,0.307376858,-0.125278969,0.033363797,1.347708576,-0.319091361,0.265808383
Gallen, Zac,Zac Gallen,ARI,668678,2021,-1.143454263,-0.602648378,-1.171190452,-0.57571644,4.342154593,-1.023094993,0.306320512,-0.361658372
Henry, Payton,Payton Henry,MIA,668721,2021,-1.143454263,-0.02569674,0.464194604,-0.57571644,-0.500468685,1.023400541,1.721726331,-1.616591881
Baddoo, Akil,Akil Baddoo,DET,668731,2021,0.176395689,0.690279389,0.654616151,1.448081073,-0.353404208,0.732641613,-1.438249451,1.235529731
Knizner, Andrew,Andrew Knizner,STL,668800,2021,-0.883015652,-0.699965522,0.105754043,-0.57571644,-0.500468685,-0.240282494,0.635484656,-0.5898281
Reynolds, Bryan,Bryan Reynolds,PIT,668804,2021,0.656786886,1.2880847,1.326692201,-0.236261373,-0.360537373,1.012217505,-0.944503235,1.121444866
Kranick, Max,Max Kranick,PIT,668820,2021,-1.143454263,-2.340454516,-3.041802126,-0.57571644,2.727946841,-3.449813742,3.499212708,-2.928567822
Rojas, Josh,Josh Rojas,ARI,668942,2021,-0.19048568,0.516498775,0.744226291,0.252364016,-0.336112992,1.101681791,-0.779921163,0.493978112
Marsh, Brandon,Brandon Marsh,LAA,669016,2021,-0.788110061,0.134181425,0.486597139,0.677357693,-0.326630919,1.493088041,-1.010336063,1.349614595
Wilson, Bryse,Bryse Wilson,PIT,669060,2021,-1.143454263,-2.006795737,-2.145700725,-0.57571644,2.211400355,-1.962469993,2.281305375,-2.072931338
Campusano, Luis,Luis Campusano,SD,669134,2021,-1.143454263,-1.728746755,-0.980768905,-0.57571644,-0.500468685,-1.023094993,0.470902584,-0.532785668
Burnes, Corbin,Corbin Burnes,MIL,669203,2021,-1.143454263,-1.269965935,-0.95836637,-0.57571644,1.031660712,-0.844166422,2.511720276,-2.244058635
Murphy, Sean,Sean Murphy,OAK,669221,2021,0.670338316,0.474791428,0.385785731,-0.57571644,-0.349136698,0.117574649,0.405069755,-0.532785668
Senzel, Nick,Nick Senzel,CIN,669222,2021,-0.765700956,-0.150818782,0.576207279,0.278396306,-0.318219425,0.274137149,-0.648255505,1.349614595
Edman, Tommy,Tommy Edman,STL,669242,2021,-0.423896108,0.349669386,0.396986998,1.843163151,-0.304240824,0.095208577,-1.142001721,1.235529731
Solak, Nick,Nick Solak,TEX,669256,2021,-0.13638705,0.175888772,0.464194604,0.172870447,-0.323569196,-0.17318428,-1.109085307,1.292572163
Smith, Will,Will Smith,LAD,669257,2021,1.388587816,1.100401638,1.046660514,-0.295108419,-0.004285058,0.68790947,-0.352007776,0.608062976
Johnson, Daniel,Daniel Johnson,CLE,669288,2021,1.034759616,0.28015714,-0.140673842,0.239597057,-0.500468685,0.576079113,-0.91158682,0.893275137
Espinal, Santiago,Santiago Espinal,TOR,669289,2021,-0.765700956,0.474791428,1.147471921,0.539743454,-0.408603195,0.553713041,-0.779921163,0.322850815
Hiura, Keston,Keston Hiura,MIL,669374,2021,-0.173960237,-0.248135926,-0.196680179,0.449771914,-0.156322877,0.385967506,0.075905611,0.322850815
